IdPost,Content
41451132,"Does anyone know a FREE program that changes IP's, or a free VPN that isn't Hotspotshield or CyberGhost and works good without anal raping my connection.
(HSS and CyberGhost anal rape my internet)
 I had a hackpack before I reset my computer and it had an IP changer, I was wondering if anyone else had a public usable program that changes your IP address for free, thank you!"
43876802,"""I honestly think my mom is retarded because she doesn't know about hacking"" 

So with this logic youre a  fucking crippled cucumber, right?"
25029572,"I got a friend to IP grab her lolol. 

Offline for 3 hours"
43862934,"Honestly, you should be happy with whatever you receive. I remember watching a video of a teenage girl crying because he received a blue car instead of a pink one, and it made me wonder about what our generation has come to. You shouldn't call her ""retarded"" or ""annoying"" just because you don't get your way. If you were my kid, I'd give you a pair of socks and a rock for Christmas."
41108792,Yup. No packet injection. And metasploit/nmap with no tab key? No thanks.
41108278,IOS devices do not support packet injection. You can run aircrack on your device but you have to upload the shit you did on your computer to your device. So there's no point really.
41048144,"***CITING***[https://hackforums.net/showthread.php?pid=41018103#pid41018103]***CITING***

Packets cannot be ""blocked."" If that were the case, there wouldn't be any communication. Nothing would work. Care to explain these ""systems?"""
41050589,"***CITING***[https://hackforums.net/showthread.php?pid=41018103#pid41018103]***CITING***

Well that's just bull! you cant prevent packet sniffing, what you can detect are things like arp-poison and such..  As long as you not executing anything that will mess with the packets or reroute packets you will be fine. Its called passive sniffing. an IDS/IPS wont notice your computer collecting information from the wifi at all as long as you just monitor the packets (that is broadcasting all over the place to begin with) unless you're the only one on the wifi at that moment"
44514128,"bout to send you a PM bruh, i wana check out this pack"
44514110,Received the pack within 1 minute of pming. Thanks :)
44513842,"Could I review this picture pack?
Glad to see you're doing this for everyone for free."
40981631,"***CITING***[https://hackforums.net/showthread.php?pid=40981595#pid40981595]***CITING***

I have windows. I have commview and aircrack but i dont understand how to capture packets"
17215114,"only custom package ;)

pm me if interested

and we make together a good price."
47086155,"so i just started e-whoring, and alot of people have been asking me to cam before they pay so they know im real but, i havent set up yet but i am decent in photoshop so i've been photoshopping there names on girls bodies ( tits ) ( ass ) and so far 4/4 fell for it . it doesnt look the most realistic but gets the job done
heres some of it
http :// prntscr .com /7uqskk

id probably be giving these away for free mostly but ill think about it comment below if  u need one with someones name or pm me"
47089268,"I never got my answer actually so I'm asking again.

How can I get a picture pack on my iPhone?"
47072457,"tbh its unmoral to pretend being a girl just to get some money.
How can you watch in your parents faces if you are doing this fucked up shit.
Also you will lose your respect forever ..."
47074629,lol that girl is sturated xhahahahha
38352932,"Nice, I prefer to just use a packet sniffter tho... but Some times these come in handy"
22621932,"Packs already been released on HF multiple times, I have it. :D"
22611466,Looks good can I have this pack please. Thanks in advanced
22611308,"niceee can u send me this pack plz?
thnks in advance"
984235,for all people who have problem with setup.exe! Sownload M$ Visual C++ form here : ***LINK***http://vipwarez.net/2008/03/25/microsoft...ition.html[http://vipwarez.net/2008/03/25/microsoft-visual-c-6.0-standard-edition.html]***LINK*** ... And unpack it. Then rename folder to eVC4 and copy it to C:// drive. Then run Setup.exe
39971990,thank you for the package mate hope more coming soon
39971405,"please send me the pack, it would be really helpfull :)"
925844,"Oh, stupid me. Thanks.
Here's problem #2: Preprocessor pack requires MS VC++ Professional or Enterprise. The one in the link is the standard edition.

*goes on another wild hunt for ancient software*"
10194467,"With avenge's bot today, I got an FTP that gets 25,000 hits a day. Perfect for an iFrame of my exploit pack. Love it."
40851551,I would like the picture pack please thanks in advance
46790576,can i get this pack please?
46918907,"***CITING***[https://hackforums.net/showthread.php?pid=46918346#pid46918346]***CITING***

ya i was thinking of something like that. as ive seen lots of pic packs everywhere. my plans atm are to get a good lot of pics of a hot girl and also have a vcw vid of her so i can send kik nudes and have a webcam vid if the custy asks for one. what type of editors or programs are there for what I read above?"
46597121,Let her start the conversation and not always you.
1937574,"I must've done something SEVERELY wrong, or the file is infected with some sort of virus.
After installing the service pack 6, and restarting my computer, my GUI was gone. Had to open up taskmanager and manually system restore -.-"
46670134,"there is shitload of traffic for e-whoring. It is the timing at which you start . Like for eg while its night time in US , people go desperate they will do basically anything if they got no money. You don't even need too many pics.
Yes its right people don't fall for the same shit , but if its a girl offering them a live nude in which e-whores here are specialists ,they will fall for the same shit twice and thrice"
2820146,"Going to try this out ! :D
I cant find Visual Studio 6 Service Pack 5 , ive googled it and checked the forums here but i cant find one that works :/, help me anyone , please."
48618243,"So I found out today that Microsoft made packet sniffing incompatible on Windows 10, So I thought I would make this thread to see if anyone knew a method to sniff packets & IP's through bridged connections on windows 10."
16391369,"Bought a new node in Chicago, USA. Waiting for the IPs till then avoid ordering any US package."
13886657,"Vouch for Unlimited-Hosting!!!
Bought his package! My website runs better than ever.
:)"
50396560,"Hi thanks it looks very good
But what if attacker get password (no with your way-without changing password) and try to login with same user agent in browser and IP address
Can victim know if you logged in?


what if victim have phone verification he or she get warning to email? if someone try to log in?"
51758544,when I try to install zmap it says no package zmap available?
46837191,If you need any help or packs feel free to pm me
3337874,"nice pack,thanks a lot"
46336660,"this is ridiculous fam no high tier female would every talk like that. speak like a normal person but throw in an xoxo, babe, or sweetie."
46622866,"***CITING***[https://hackforums.net/showthread.php?pid=46591739#pid46591739]***CITING***

This one looks like a complete package, specs with nice speed.

Cheers mate. ***IMG***[images/smilies/thumbsup.gif]***IMG***"
36692941,Awesome Tools PAck that ever I found on This Forum...Thanks man
22315753,Can I get this pack please ? Thank in advance
46736945,"I need a pack with a lot of anal perhaps vids and toys , anyone care to share one? Thanks in advance"
39272843,"Hey everyone, 
I'm selling a huge folder of eBooks (around 250 files) containing ways to make potentially thousands online. 

If anyone is interested in buying this pack PM me

Price: $2.99"
46691707,Can I have a pack I just lost all mine
46649056,"YOOOOOO I remember that pack from over 3 years ago, you're fucked if any of your buyers are smart enough to reverse image search any samples they receive."
11933670,"Hey,

I would like to buy/build a computer to run multiple mine craft bots and doing NOTHING else (such as playing games or surfing the web). The bots strictly use “Java”.

If someone could provide me with links of parts/prices and recommendations for my specific needs that would be amazing and highly appreciated.

From what I have been reading it seems quite obvious that Intel is better than AMD – but..…im curious if more my specific needs a $1000 AMD for example…would perform better than an Intel – in terms of catering my needs.

I have also been looking into customized barebones computers on ebay and from what im seeing they are basically the same price as any AMD with equivalent specs. (would me building a computer be that much cheaper or are the companies who sell on eBay have lowered the price so much that it might be worth it for an amateur like me to get a “customized” package. What I noticed is that they charge $118 for windows 7 which can probably be obtained for a cheaper price. 

Im looking to build a computer that basically has one of the top processors out there with at least six cores and 8 gb ram. (and I guess a good motherboard that will work well with the above mentioned).

Im looking to keep the computer using/running 80-85% of its CPU at ALL times – so I would need a good cover/case that has good ventilation and cooling so I don’t burn the computer after two weeks.

All other features will have NO use to me, such as: 

Do NOT need a Good graphics card – simplest will work

dvd burner

big harddrive (no need for more than 100gb or even 50gb). 

Monitor

The budgest is in the $1000. If I can get a kick ass computer for $800 Ill pay that... but if it costs $1000 then ill get that...

I dont think it should cost more than $1000 and I wouldnt wanna spend an extra couple hundreds bucks for the top top top top processor if it only makes a .00001 difference, if you know what I mean.

Thanks in advance!!
Shai"
